countystate_name,population,median_household_income,people_below_poverty,employed_population,unemployed_population,bachelors_degree,median_home_value,state,county,poverty_rate,employment_rate,unemployment_rate,education_rate
"Webster County, Missouri",39868.0,69731.0,6237.0,17389.0,734.0,3253.0,219100.0,29,225,15.644125614527942,95.94989791977045,4.050102080229542,8.159426106150296
"Worth County, Missouri",1956.0,46167.0,338.0,892.0,11.0,176.0,94600.0,29,227,17.280163599182004,98.78183831672203,1.2181616832779625,8.997955010224949
"Wright County, Missouri",18722.0,47304.0,3221.0,7399.0,306.0,1075.0,152300.0,29,229,17.204358508706335,96.02855288773524,3.9714471122647628,5.74190791582096
"St. Louis city, Missouri",293109.0,55279.0,56166.0,162066.0,8179.0,46762.0,185100.0,29,510,19.162154693305222,95.19574730535405,4.804252694645951,15.953791934058662
"Beaverhead County, Montana",9590.0,58072.0,1347.0,4685.0,128.0,1645.0,282000.0,30,1,14.045881126173096,97.34053604820278,2.659463951797216,17.153284671532848
"Big Horn County, Montana",12963.0,56680.0,2984.0,5507.0,755.0,957.0,148200.0,30,3,23.019362801820566,87.94314915362504,12.05685084637496,7.38255033557047
"Blaine County, Montana",6997.0,65050.0,1393.0,3173.0,452.0,754.0,124900.0,30,5,19.908532228097755,87.53103448275861,12.46896551724138,10.7760468772331
"Broadwater County, Montana",7310.0,63636.0,778.0,3722.0,161.0,1173.0,364800.0,30,7,10.642954856361149,95.85372134947205,4.146278650527942,16.046511627906977
"Carbon County, Montana",10877.0,71017.0,909.0,5610.0,281.0,1514.0,379300.0,30,9,8.357083754711777,95.23001188253268,4.7699881174673235,13.919279213018296
"Carter County, Montana",1361.0,52171.0,184.0,660.0,24.0,167.0,176600.0,30,11,13.51947097722263,96.49122807017544,3.508771929824561,12.270389419544452
"Cascade County, Montana",84601.0,66203.0,10839.0,39865.0,1195.0,10618.0,243300.0,30,13,12.811905296627698,97.08962493911349,2.9103750608865075,12.550679069987353
"Chouteau County, Montana",5888.0,56927.0,724.0,2594.0,83.0,673.0,185100.0,30,15,12.296195652173914,96.89951438177063,3.100485618229361,11.430027173913043
"Custer County, Montana",11938.0,63585.0,1344.0,6432.0,174.0,1900.0,204200.0,30,17,11.258167197185458,97.36603088101727,2.633969118982743,15.915563746021109
"Daniels County, Montana",1524.0,58000.0,177.0,838.0,12.0,239.0,177800.0,30,19,11.614173228346457,98.58823529411764,1.411764705882353,15.68241469816273
"Dawson County, Montana",8874.0,70953.0,746.0,4480.0,155.0,994.0,187400.0,30,21,8.406581023213883,96.65587918015103,3.344120819848975,11.201262114041018
"Deer Lodge County, Montana",9512.0,49533.0,1649.0,4682.0,230.0,1177.0,209700.0,30,23,17.335996635828426,95.31758957654723,4.682410423452769,12.373843566021867
"Fallon County, Montana",2817.0,72284.0,332.0,1315.0,0.0,265.0,237000.0,30,25,11.785587504437345,100.0,0.0,9.407170749023784
"Fergus County, Montana",11581.0,59731.0,1677.0,5851.0,204.0,1588.0,202700.0,30,27,14.480614800103616,96.63088356729975,3.3691164327002476,13.712114670581125
"Flathead County, Montana",108445.0,71327.0,10268.0,54981.0,1668.0,18815.0,467700.0,30,29,9.468394116833418,97.05555261346184,2.944447386538156,17.349808658767117
"Gallatin County, Montana",122194.0,87454.0,12025.0,72044.0,1689.0,26317.0,604900.0,30,31,9.84090871892237,97.70930248328428,2.2906975167157175,21.537064012962993
"Garfield County, Montana",938.0,61750.0,113.0,448.0,0.0,106.0,178300.0,30,33,12.046908315565032,100.0,0.0,11.300639658848615
"Glacier County, Montana",13713.0,45129.0,4103.0,5473.0,510.0,876.0,153400.0,30,35,29.920513381462843,91.47584823667057,8.524151763329433,6.3880988842704
"Golden Valley County, Montana",840.0,57353.0,151.0,397.0,6.0,96.0,203900.0,30,37,17.976190476190474,98.51116625310173,1.488833746898263,11.428571428571429
"Granite County, Montana",3419.0,54646.0,349.0,1473.0,95.0,679.0,339500.0,30,39,10.207663059374086,93.94132653061224,6.058673469387755,19.859608072535828
"Hill County, Montana",16260.0,55313.0,3122.0,7570.0,319.0,1852.0,187600.0,30,41,19.20049200492005,95.95639498035239,4.043605019647611,11.38991389913899
"Jefferson County, Montana",12501.0,76576.0,771.0,6008.0,171.0,1946.0,408000.0,30,43,6.167506599472042,97.23256190322059,2.767438096779414,15.56675465962723
"Judith Basin County, Montana",2053.0,55417.0,324.0,1028.0,15.0,340.0,214200.0,30,45,15.781782756941062,98.56184084372003,1.4381591562799616,16.561130053580126
"Lake County, Montana",32073.0,61965.0,5614.0,14337.0,916.0,4543.0,369200.0,30,47,17.50381941196645,93.9946240083918,6.005375991608208,14.16456209272597
"Lewis and Clark County, Montana",72580.0,74543.0,6209.0,37025.0,1301.0,14352.0,358200.0,30,49,8.554698263984568,96.60543756196837,3.394562438031624,19.774042435932763
"Liberty County, Montana",1968.0,53264.0,494.0,803.0,2.0,298.0,116800.0,30,51,25.101626016260166,99.75155279503105,0.2484472049689441,15.142276422764228
"Lincoln County, Montana",20656.0,47018.0,3303.0,8058.0,435.0,2005.0,258700.0,30,53,15.990511231603408,94.87813493465207,5.121865065347934,9.706622773044153
"McCone County, Montana",1818.0,71842.0,75.0,939.0,25.0,219.0,197400.0,30,55,4.125412541254125,97.40663900414937,2.5933609958506225,12.046204620462046
"Madison County, Montana",8975.0,67420.0,603.0,4143.0,62.0,1785.0,440500.0,30,57,6.71866295264624,98.525564803805,1.474435196195006,19.88857938718663
"Meagher County, Montana",1979.0,56215.0,206.0,1022.0,1.0,342.0,244400.0,30,59,10.409297625063163,99.90224828934507,0.09775171065493646,17.281455280444668
"Mineral County, Montana",4796.0,61117.0,835.0,2074.0,82.0,716.0,313600.0,30,61,17.410341951626354,96.19666048237477,3.803339517625232,14.929107589658047
"Missoula County, Montana",119639.0,71246.0,12792.0,69685.0,3105.0,23468.0,423100.0,30,63,10.692165598174508,95.73430416265971,4.265695837340294,19.615677162129405
"Musselshell County, Montana",5068.0,59010.0,765.0,2220.0,132.0,628.0,221200.0,30,65,15.094711917916337,94.38775510204081,5.612244897959184,12.39147592738753
"Park County, Montana",17484.0,66607.0,2266.0,9329.0,269.0,3592.0,429700.0,30,67,12.960420956302906,97.19733277766201,2.8026672223379867,20.54449782658431
"Petroleum County, Montana",401.0,59318.0,26.0,223.0,2.0,58.0,173700.0,30,69,6.483790523690773,99.11111111111111,0.8888888888888888,14.463840399002494
"Phillips County, Montana",4224.0,58156.0,389.0,1968.0,67.0,480.0,175000.0,30,71,9.209280303030303,96.70761670761671,3.2923832923832927,11.363636363636363
"Pondera County, Montana",6012.0,53500.0,1348.0,2743.0,177.0,669.0,179200.0,30,73,22.421823020625418,93.93835616438356,6.061643835616438,11.127744510978044
"Powder River County, Montana",1762.0,68009.0,167.0,854.0,10.0,207.0,149400.0,30,75,9.477866061293984,98.8425925925926,1.1574074074074074,11.748013620885358
"Powell County, Montana",7029.0,63432.0,333.0,2595.0,107.0,765.0,255700.0,30,77,4.737516005121639,96.039970392302,3.9600296076980013,10.88348271446863
"Prairie County, Montana",1251.0,45192.0,291.0,521.0,6.0,113.0,167100.0,30,79,23.26139088729017,98.86148007590133,1.1385199240986716,9.03277378097522
"Ravalli County, Montana",45807.0,71323.0,3771.0,21197.0,703.0,6506.0,435000.0,30,81,8.232366232235249,96.78995433789954,3.2100456621004567,14.203069399873383
"Richland County, Montana",11329.0,69578.0,808.0,5995.0,226.0,1172.0,259000.0,30,83,7.132138758937241,96.3671435460537,3.6328564539463106,10.345131962220849
"Roosevelt County, Montana",10665.0,53125.0,3132.0,3973.0,335.0,860.0,119400.0,30,85,29.367088607594937,92.22376973073352,7.77623026926648,8.063759962494139
"Rosebud County, Montana",8236.0,56430.0,1763.0,3627.0,325.0,634.0,188900.0,30,87,21.406022340942204,91.77631578947368,8.223684210526317,7.6979116075764935
"Sanders County, Montana",12936.0,54035.0,1920.0,4613.0,195.0,1532.0,323800.0,30,89,14.842300556586272,95.94425956738769,4.055740432612312,11.842918985776128
"Sheridan County, Montana",3677.0,63654.0,360.0,1787.0,44.0,466.0,111600.0,30,91,9.790590155017677,97.59694156198798,2.4030584380120152,12.673375033995104
"Silver Bow County, Montana",35589.0,57504.0,5584.0,16729.0,725.0,4438.0,223500.0,30,93,15.690241366714433,95.84622436117796,4.153775638822046,12.470145269605776
"Stillwater County, Montana",9052.0,81503.0,740.0,4576.0,153.0,1396.0,355600.0,30,95,8.17498895271763,96.76464368788328,3.2353563121167266,15.422006186478127
"Sweet Grass County, Montana",3713.0,69426.0,288.0,1870.0,41.0,442.0,295500.0,30,97,7.756531106921627,97.854526425955,2.1454735740450026,11.904120657150552
"Teton County, Montana",6291.0,67766.0,643.0,2924.0,44.0,783.0,235500.0,30,99,10.220950564298203,98.51752021563343,1.482479784366577,12.446351931330472
"Toole County, Montana",5028.0,53693.0,541.0,2250.0,90.0,457.0,187400.0,30,101,10.759745425616547,96.15384615384616,3.8461538461538463,9.089101034208433
"Treasure County, Montana",761.0,73036.0,82.0,446.0,5.0,174.0,215300.0,30,103,10.775295663600525,98.89135254988913,1.1086474501108647,22.864651773981603
"Valley County, Montana",7540.0,64515.0,946.0,3647.0,120.0,959.0,198600.0,30,105,12.546419098143236,96.81444119989382,3.1855588001061856,12.718832891246684
"Wheatland County, Montana",2049.0,47054.0,478.0,852.0,8.0,212.0,172700.0,30,107,23.32845290385554,99.06976744186046,0.9302325581395349,10.346510492923377
"Wibaux County, Montana",1148.0,64792.0,180.0,491.0,0.0,164.0,92300.0,30,109,15.6794425087108,100.0,0.0,14.285714285714285
"Yellowstone County, Montana",167340.0,74400.0,16737.0,87829.0,3005.0,26806.0,317600.0,30,111,10.001792757260667,96.69176739987229,3.3082326001277056,16.01888370981236
"Adams County, Nebraska",31034.0,65680.0,3776.0,16139.0,368.0,3626.0,185800.0,31,1,12.167300380228136,97.77064275761798,2.22935724238202,11.68395952825933
"Antelope County, Nebraska",6302.0,63750.0,623.0,3232.0,55.0,547.0,116900.0,31,3,9.885750555379245,98.32674170976574,1.673258290234256,8.679784195493493
"Arthur County, Nebraska",540.0,67500.0,52.0,236.0,0.0,84.0,188800.0,31,5,9.62962962962963,100.0,0.0,15.555555555555555
"Banner County, Nebraska",657.0,71250.0,62.0,338.0,12.0,123.0,166300.0,31,7,9.43683409436834,96.57142857142857,3.428571428571429,18.72146118721461
"Blaine County, Nebraska",385.0,61250.0,41.0,207.0,2.0,66.0,102100.0,31,9,10.649350649350648,99.04306220095694,0.9569377990430622,17.142857142857142
"Boone County, Nebraska",5366.0,71367.0,484.0,2752.0,38.0,501.0,164700.0,31,11,9.019754006708908,98.63799283154123,1.3620071684587813,9.336563548266867
"Box Butte County, Nebraska",10754.0,68778.0,1055.0,5497.0,88.0,1119.0,161100.0,31,13,9.810303143016553,98.4243509400179,1.5756490599820947,10.405430537474428
"Boyd County, Nebraska",1704.0,58984.0,171.0,855.0,21.0,141.0,104000.0,31,15,10.035211267605634,97.6027397260274,2.3972602739726026,8.274647887323944
"Brown County, Nebraska",2739.0,51538.0,328.0,1364.0,11.0,267.0,100200.0,31,17,11.975173420956553,99.2,0.8,9.748083242059145
"Buffalo County, Nebraska",50323.0,74570.0,5297.0,28358.0,790.0,7132.0,236800.0,31,19,10.526002026906186,97.28969397557293,2.710306024427062,14.172445998847447
"Burt County, Nebraska",6730.0,57303.0,909.0,3180.0,84.0,897.0,125400.0,31,21,13.50668647845468,97.42647058823529,2.5735294117647056,13.328380386329867
"Butler County, Nebraska",8413.0,82603.0,625.0,4532.0,54.0,1134.0,165700.0,31,23,7.428978961131582,98.82250327082424,1.1774967291757523,13.479139427077142
"Cass County, Nebraska",26963.0,88255.0,1291.0,14352.0,286.0,3828.0,247200.0,31,25,4.788042873567481,98.04618117229128,1.9538188277087036,14.19723324555873
"Cedar County, Nebraska",8344.0,73977.0,506.0,4415.0,65.0,1019.0,175500.0,31,27,6.064237775647172,98.54910714285714,1.4508928571428572,12.212368168744007
"Chase County, Nebraska",3639.0,62782.0,277.0,1702.0,29.0,467.0,178700.0,31,29,7.611981313547678,98.32466782206816,1.6753321779318313,12.833195932948612
"Cherry County, Nebraska",5468.0,63750.0,389.0,2937.0,13.0,646.0,136000.0,31,31,7.114118507681054,99.5593220338983,0.4406779661016949,11.814191660570593
"Cheyenne County, Nebraska",9478.0,57594.0,1031.0,4871.0,141.0,993.0,129100.0,31,33,10.877822325385102,97.18675179569034,2.813248204309657,10.476893859464022
"Clay County, Nebraska",6084.0,75938.0,486.0,3207.0,47.0,649.0,146300.0,31,35,7.988165680473373,98.55562384757222,1.4443761524277812,10.66732412886259
"Colfax County, Nebraska",10541.0,79720.0,898.0,5433.0,81.0,667.0,128800.0,31,37,8.519115833412389,98.5310119695321,1.4689880304679,6.3276728963096485
"Cuming County, Nebraska",8976.0,70708.0,686.0,4855.0,103.0,1050.0,174900.0,31,39,7.642602495543673,97.92254941508672,2.0774505849132714,11.697860962566844
"Custer County, Nebraska",10544.0,66310.0,900.0,5406.0,155.0,1365.0,160500.0,31,41,8.535660091047042,97.21273152310735,2.787268476892645,12.945751138088013
"Dakota County, Nebraska",21331.0,71655.0,2355.0,11012.0,471.0,1518.0,168100.0,31,43,11.04027002953448,95.89828442044762,4.101715579552382,7.1164033566171305
"Dawes County, Nebraska",8212.0,54381.0,932.0,4331.0,66.0,931.0,146500.0,31,45,11.349245007306381,98.49897657493746,1.5010234250625425,11.337067705796395
"Dawson County, Nebraska",24020.0,65383.0,2935.0,12463.0,237.0,2072.0,157800.0,31,47,12.218984179850125,98.13385826771653,1.8661417322834644,8.626144879267278
"Deuel County, Nebraska",1865.0,61438.0,169.0,860.0,28.0,209.0,97200.0,31,49,9.06166219839142,96.84684684684684,3.153153153153153,11.206434316353887
"Dixon County, Nebraska",5561.0,69156.0,387.0,2896.0,66.0,673.0,141400.0,31,51,6.959180003596475,97.77177582714383,2.2282241728561782,12.102139902895162
"Dodge County, Nebraska",37146.0,71294.0,3365.0,19068.0,587.0,3459.0,188100.0,31,53,9.058848866634362,97.01348257440856,2.986517425591453,9.31190437732192
"Douglas County, Nebraska",585461.0,79081.0,64580.0,317982.0,12069.0,101823.0,245800.0,31,55,11.030623730701105,96.34329240026541,3.6567075997345864,17.391935585803324
"Dundy County, Nebraska",1811.0,56563.0,214.0,999.0,3.0,177.0,118200.0,31,57,11.816675869685257,99.7005988023952,0.29940119760479045,9.7736057426836
"Fillmore County, Nebraska",5551.0,76354.0,423.0,3161.0,19.0,565.0,131200.0,31,59,7.620248603855161,99.40251572327044,0.5974842767295598,10.178346243920014
"Franklin County, Nebraska",2868.0,57692.0,396.0,1348.0,44.0,256.0,99100.0,31,61,13.807531380753138,96.83908045977012,3.1609195402298855,8.92608089260809
"Frontier County, Nebraska",2562.0,68207.0,294.0,1252.0,48.0,324.0,138800.0,31,63,11.475409836065573,96.3076923076923,3.6923076923076925,12.646370023419204
"Furnas County, Nebraska",4605.0,60625.0,557.0,2132.0,25.0,511.0,91800.0,31,65,12.095548317046688,98.84098284654613,1.1590171534538711,11.096634093376764
"Gage County, Nebraska",21646.0,64426.0,2806.0,10906.0,162.0,2525.0,167100.0,31,67,12.963134066340201,98.53632092518974,1.463679074810264,11.664972743232006
"Garden County, Nebraska",1620.0,44777.0,224.0,700.0,18.0,173.0,95500.0,31,69,13.82716049382716,97.49303621169916,2.5069637883008355,10.679012345679013
"Garfield County, Nebraska",1797.0,68611.0,201.0,990.0,18.0,303.0,144900.0,31,71,11.185308848080133,98.21428571428571,1.7857142857142856,16.86143572621035
"Gosper County, Nebraska",1929.0,79145.0,133.0,958.0,18.0,289.0,202700.0,31,73,6.894764126490409,98.15573770491804,1.8442622950819672,14.981855883877657
"Grant County, Nebraska",695.0,69063.0,74.0,372.0,8.0,113.0,113900.0,31,75,10.647482014388489,97.89473684210527,2.1052631578947367,16.258992805755394
"Greeley County, Nebraska",2211.0,58894.0,244.0,1039.0,24.0,197.0,87800.0,31,77,11.035730438715513,97.74223894637818,2.257761053621825,8.909995477159656
"Hall County, Nebraska",62431.0,67549.0,7213.0,32318.0,1067.0,5333.0,207900.0,31,79,11.553555124857844,96.80395387149917,3.1960461285008233,8.542230622607358
"Hamilton County, Nebraska",9438.0,79884.0,624.0,4824.0,162.0,1382.0,238700.0,31,81,6.6115702479338845,96.75090252707581,3.2490974729241873,14.642932824751007
"Harlan County, Nebraska",3006.0,70536.0,213.0,1458.0,24.0,364.0,147200.0,31,83,7.0858283433133735,98.38056680161942,1.6194331983805668,12.10911510312708
"Hayes County, Nebraska",854.0,60313.0,105.0,392.0,1.0,88.0,112800.0,31,85,12.295081967213115,99.74554707379136,0.2544529262086514,10.304449648711945
"Hitchcock County, Nebraska",2601.0,52016.0,298.0,1196.0,25.0,268.0,88800.0,31,87,11.457131872356786,97.95249795249795,2.0475020475020473,10.303729334871203
"Holt County, Nebraska",10093.0,67225.0,1078.0,5128.0,70.0,1327.0,152000.0,31,89,10.680669771128505,98.65332820315506,1.3466717968449404,13.14772614683444
"Hooker County, Nebraska",613.0,45854.0,45.0,330.0,13.0,88.0,85400.0,31,91,7.3409461663947795,96.20991253644316,3.7900874635568513,14.355628058727568
"Howard County, Nebraska",6492.0,74508.0,348.0,3325.0,113.0,849.0,205200.0,31,93,5.360443622920517,96.7132053519488,3.2867946480511923,13.077634011090572
"Jefferson County, Nebraska",7155.0,60568.0,690.0,3321.0,36.0,743.0,117600.0,31,95,9.643605870020965,98.92761394101876,1.0723860589812333,10.384346610761705
"Johnson County, Nebraska",5263.0,59457.0,293.0,2111.0,43.0,494.0,131500.0,31,97,5.56716701501045,98.00371402042711,1.9962859795728878,9.386281588447654
"Kearney County, Nebraska",6697.0,79167.0,442.0,3652.0,52.0,1261.0,218300.0,31,99,6.599970135881739,98.59611231101512,1.4038876889848813,18.829326564133194
"Keith County, Nebraska",8239.0,58132.0,871.0,4015.0,82.0,901.0,157000.0,31,101,10.57167131933487,97.99853551379057,2.0014644862094215,10.935793178783833
"Keya Paha County, Nebraska",939.0,60313.0,98.0,437.0,6.0,124.0,108800.0,31,103,10.436634717784878,98.64559819413093,1.3544018058690745,13.205537806176784
"Kimball County, Nebraska",3348.0,59438.0,362.0,1627.0,3.0,262.0,109900.0,31,105,10.81242532855436,99.8159509202454,0.18404907975460122,7.825567502986858
"Knox County, Nebraska",8362.0,64821.0,1079.0,4101.0,158.0,786.0,116900.0,31,107,12.903611576177948,96.2902089692416,3.709791030758394,9.39966515187754
"Lancaster County, Nebraska",323673.0,72625.0,36271.0,180305.0,5682.0,53603.0,258900.0,31,109,11.206062909170674,96.94494776516638,3.0550522348336173,16.560849993666444
"Lincoln County, Nebraska",34122.0,64342.0,4278.0,17249.0,531.0,3232.0,183100.0,31,111,12.537365922278882,97.01349831271091,2.986501687289089,9.47189496512514
"Logan County, Nebraska",812.0,71650.0,66.0,423.0,3.0,126.0,160000.0,31,113,8.12807881773399,99.29577464788733,0.7042253521126761,15.517241379310345
"Loup County, Nebraska",564.0,60156.0,46.0,316.0,0.0,75.0,120700.0,31,115,8.156028368794328,100.0,0.0,13.297872340425531
"McPherson County, Nebraska",463.0,61316.0,33.0,267.0,0.0,69.0,124200.0,31,117,7.127429805615551,100.0,0.0,14.902807775377969
